A	filename	PSG filename
BPW	stage_h5_N2_slope_min_max	Stage Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
BPX	stage_h5_N3_slope_min_max	Stage Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
BPY	stage_h5_N2N3_slope_min_max	Stage Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
BPZ	stage_h5_NREM_slope_min_max	Stage Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
BQA	stage_h5_R_slope_min_max	Stage Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
BQB	stage_h5_slope_min_max	Stage Hour 5 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
BQC	stage_h5_N1_slope_max_0	Stage Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
BQD	stage_h5_N2_slope_max_0	Stage Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
BQE	stage_h5_N3_slope_max_0	Stage Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
BQF	stage_h5_N2N3_slope_max_0	Stage Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
BQG	stage_h5_NREM_slope_max_0	Stage Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
BQH	stage_h5_R_slope_max_0	Stage Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
BQI	stage_h5_slope_max_0	Stage Hour 5 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
BQJ	stage_h5_N1_trans_freq_Hz	Stage Hour 5 - Average slow wave transition frequency (Hz) in N1 stage.
BQK	stage_h5_N2_trans_freq_Hz	Stage Hour 5 - Average slow wave transition frequency (Hz) in N2 stage.
BQL	stage_h5_N3_trans_freq_Hz	Stage Hour 5 - Average slow wave transition frequency (Hz) in N3 stage.
BQM	stage_h5_N2N3_trans_freq_Hz	Stage Hour 5 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
BQN	stage_h5_NREM_trans_freq_Hz	Stage Hour 5 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
BQO	stage_h5_R_trans_freq_Hz	Stage Hour 5 - Average slow wave transition frequency (Hz) in REM stage.
BQP	stage_h5_trans_freq_Hz	Stage Hour 5 - Average slow wave transition frequency (Hz) in all stages.
BQQ	stage_h6_N1_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BQR	stage_h6_N2_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BQS	stage_h6_N3_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BQT	stage_h6_N2N3_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BQU	stage_h6_NREM_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BQV	stage_h6_R_valid_min	Stage Hour 6 - Valid (no artifact) duration (min) in REM stage available for detection.
BQW	stage_h6_min	Stage Hour 6 duration (min) minus the REM periods if excluded.
BQX	stage_h6_N1_sw_count	Stage Hour 6 - Slow wave count in N1 stage.
BQY	stage_h6_N2_sw_count	Stage Hour 6 - Slow wave count in N2 stage.
BQZ	stage_h6_N3_sw_count	Stage Hour 6 - Slow wave count in N3 stage.
BRA	stage_h6_N2N3_sw_count	Stage Hour 6 - Slow wave count in N2 and N3 stage.
BRB	stage_h6_NREM_sw_count	Stage Hour 6 - Slow wave count in NREM stage (N1, N2, N3).
BRC	stage_h6_R_sw_count	Stage Hour 6 - Slow wave count in REM stage.
BRD	stage_h6_sw_count	Stage Hour 6 - Slow wave count in all stages.
BRE	stage_h6_N1_sw_sec	Stage Hour 6 - Average slow wave duration (s) in N1 stage.
BRF	stage_h6_N2_sw_sec	Stage Hour 6 - Average slow wave duration (s) in N2 stage.
BRG	stage_h6_N3_sw_sec	Stage Hour 6 - Average slow wave duration (s) in N3 stage.
BRH	stage_h6_N2N3_sw_sec	Stage Hour 6 - Average slow wave duration (s) in N2 and N3 stage.
BRI	stage_h6_NREM_sw_sec	Stage Hour 6 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
BRJ	stage_h6_R_sw_sec	Stage Hour 6 - Average slow wave duration (s) in REM stage.
BRK	stage_h6_sw_sec	Stage Hour 6 - Average slow wave duration (s) in all stages.
BRL	stage_h6_N1_pkpk_amp_uV	Stage Hour 6 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
BRM	stage_h6_N2_pkpk_amp_uV	Stage Hour 6 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
BRN	stage_h6_N3_pkpk_amp_uV	Stage Hour 6 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
BRO	stage_h6_N2N3_pkpk_amp_uV	Stage Hour 6 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
BRP	stage_h6_NREM_pkpk_amp_uV	Stage Hour 6 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
BRQ	stage_h6_R_pkpk_amp_uV	Stage Hour 6 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
BRR	stage_h6_pkpk_amp_uV	Stage Hour 6 - Average slow wave peak-to-peak amplitude (µV) in all stages.
BRS	stage_h6_N1_freq_Hz	Stage Hour 6 - Average slow wave frequency (Hz) in N1 stage.
BRT	stage_h6_N2_freq_Hz	Stage Hour 6 - Average slow wave frequency (Hz) in N2 stage.
BRU	stage_h6_N3_freq_Hz	Stage Hour 6 - Average slow wave frequency (Hz) in N3 stage.
BRV	stage_h6_N2N3_freq_Hz	Stage Hour 6 - Average slow wave frequency (Hz) in N2 and N3 stage.
BRW	stage_h6_NREM_freq_Hz	Stage Hour 6 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
BRX	stage_h6_R_freq_Hz	Stage Hour 6 - Average slow wave frequency (Hz) in REM stage.
BRY	stage_h6_freq_Hz	Stage Hour 6 - Average slow wave frequency (Hz) in all stages.
BRZ	stage_h6_N1_neg_amp_uV	Stage Hour 6 - Average slow wave negative amplitude (µV) in N1 stage.
BSA	stage_h6_N2_neg_amp_uV	Stage Hour 6 - Average slow wave negative amplitude (µV) in N2 stage.
BSB	stage_h6_N3_neg_amp_uV	Stage Hour 6 - Average slow wave negative amplitude (µV) in N3 stage.
BSC	stage_h6_N2N3_neg_amp_uV	Stage Hour 6 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
BSD	stage_h6_NREM_neg_amp_uV	Stage Hour 6 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
BSE	stage_h6_R_neg_amp_uV	Stage Hour 6 - Average slow wave negative amplitude (µV) in REM stage.
BSF	stage_h6_neg_amp_uV	Stage Hour 6 - Average slow wave negative amplitude (µV) in all stages.
BSG	stage_h6_N1_neg_sec	Stage Hour 6 - Average slow wave negative duration (s) in N1 stage.
BSH	stage_h6_N2_neg_sec	Stage Hour 6 - Average slow wave negative duration (s) in N2 stage.
BSI	stage_h6_N3_neg_sec	Stage Hour 6 - Average slow wave negative duration (s) in N3 stage.
BSJ	stage_h6_N2N3_neg_sec	Stage Hour 6 - Average slow wave negative duration (s) in N2 and N3 stage.
BSK	stage_h6_NREM_neg_sec	Stage Hour 6 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
BSL	stage_h6_R_neg_sec	Stage Hour 6 - Average slow wave negative duration (s) in REM stage.
BSM	stage_h6_neg_sec	Stage Hour 6 - Average slow wave negative duration (s) in all stages.
BSN	stage_h6_N1_pos_sec	Stage Hour 6 - Average slow wave positive duration (s) in N1 stage.
BSO	stage_h6_N2_pos_sec	Stage Hour 6 - Average slow wave positive duration (s) in N2 stage.
BSP	stage_h6_N3_pos_sec	Stage Hour 6 - Average slow wave positive duration (s) in N3 stage.
BSQ	stage_h6_N2N3_pos_sec	Stage Hour 6 - Average slow wave positive duration (s) in N2 and N3 stage.
BSR	stage_h6_NREM_pos_sec	Stage Hour 6 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
BSS	stage_h6_R_pos_sec	Stage Hour 6 - Average slow wave positive duration (s) in REM stage.
BST	stage_h6_pos_sec	Stage Hour 6 - Average slow wave positive duration (s) in all stages.
BSU	stage_h6_N1_slope_0_min	Stage Hour 6 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
BSV	stage_h6_N2_slope_0_min	Stage Hour 6 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
BSW	stage_h6_N3_slope_0_min	Stage Hour 6 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
BSX	stage_h6_N2N3_slope_0_min	Stage Hour 6 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
BSY	stage_h6_NREM_slope_0_min	Stage Hour 6 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
BSZ	stage_h6_R_slope_0_min	Stage Hour 6 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
BTA	stage_h6_slope_0_min	Stage Hour 6 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
BTB	stage_h6_N1_slope_min_max	Stage Hour 6 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
BTC	stage_h6_N2_slope_min_max	Stage Hour 6 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
BTD	stage_h6_N3_slope_min_max	Stage Hour 6 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
BTE	stage_h6_N2N3_slope_min_max	Stage Hour 6 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
BTF	stage_h6_NREM_slope_min_max	Stage Hour 6 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
BTG	stage_h6_R_slope_min_max	Stage Hour 6 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
BTH	stage_h6_slope_min_max	Stage Hour 6 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
BTI	stage_h6_N1_slope_max_0	Stage Hour 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
BTJ	stage_h6_N2_slope_max_0	Stage Hour 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
BTK	stage_h6_N3_slope_max_0	Stage Hour 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
BTL	stage_h6_N2N3_slope_max_0	Stage Hour 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
BTM	stage_h6_NREM_slope_max_0	Stage Hour 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
BTN	stage_h6_R_slope_max_0	Stage Hour 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
BTO	stage_h6_slope_max_0	Stage Hour 6 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
BTP	stage_h6_N1_trans_freq_Hz	Stage Hour 6 - Average slow wave transition frequency (Hz) in N1 stage.
BTQ	stage_h6_N2_trans_freq_Hz	Stage Hour 6 - Average slow wave transition frequency (Hz) in N2 stage.
BTR	stage_h6_N3_trans_freq_Hz	Stage Hour 6 - Average slow wave transition frequency (Hz) in N3 stage.
BTS	stage_h6_N2N3_trans_freq_Hz	Stage Hour 6 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
BTT	stage_h6_NREM_trans_freq_Hz	Stage Hour 6 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
BTU	stage_h6_R_trans_freq_Hz	Stage Hour 6 - Average slow wave transition frequency (Hz) in REM stage.
BTV	stage_h6_trans_freq_Hz	Stage Hour 6 - Average slow wave transition frequency (Hz) in all stages.
BTW	stage_h7_N1_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BTX	stage_h7_N2_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BTY	stage_h7_N3_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BTZ	stage_h7_N2N3_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BUA	stage_h7_NREM_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BUB	stage_h7_R_valid_min	Stage Hour 7 - Valid (no artifact) duration (min) in REM stage available for detection.
BUC	stage_h7_min	Stage Hour 7 duration (min) minus the REM periods if excluded.
BUD	stage_h7_N1_sw_count	Stage Hour 7 - Slow wave count in N1 stage.
BUE	stage_h7_N2_sw_count	Stage Hour 7 - Slow wave count in N2 stage.
BUF	stage_h7_N3_sw_count	Stage Hour 7 - Slow wave count in N3 stage.
BUG	stage_h7_N2N3_sw_count	Stage Hour 7 - Slow wave count in N2 and N3 stage.
BUH	stage_h7_NREM_sw_count	Stage Hour 7 - Slow wave count in NREM stage (N1, N2, N3).
BUI	stage_h7_R_sw_count	Stage Hour 7 - Slow wave count in REM stage.
BUJ	stage_h7_sw_count	Stage Hour 7 - Slow wave count in all stages.
BUK	stage_h7_N1_sw_sec	Stage Hour 7 - Average slow wave duration (s) in N1 stage.
BUL	stage_h7_N2_sw_sec	Stage Hour 7 - Average slow wave duration (s) in N2 stage.
BUM	stage_h7_N3_sw_sec	Stage Hour 7 - Average slow wave duration (s) in N3 stage.
BUN	stage_h7_N2N3_sw_sec	Stage Hour 7 - Average slow wave duration (s) in N2 and N3 stage.
BUO	stage_h7_NREM_sw_sec	Stage Hour 7 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
BUP	stage_h7_R_sw_sec	Stage Hour 7 - Average slow wave duration (s) in REM stage.
BUQ	stage_h7_sw_sec	Stage Hour 7 - Average slow wave duration (s) in all stages.
BUR	stage_h7_N1_pkpk_amp_uV	Stage Hour 7 - Average slow wave peak-to-peak amplitude (µV) in N1 stage.
BUS	stage_h7_N2_pkpk_amp_uV	Stage Hour 7 - Average slow wave peak-to-peak amplitude (µV) in N2 stage.
BUT	stage_h7_N3_pkpk_amp_uV	Stage Hour 7 - Average slow wave peak-to-peak amplitude (µV) in N3 stage.
BUU	stage_h7_N2N3_pkpk_amp_uV	Stage Hour 7 - Average slow wave peak-to-peak amplitude (µV) in N2 and N3 stage.
BUV	stage_h7_NREM_pkpk_amp_uV	Stage Hour 7 - Average slow wave peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
BUW	stage_h7_R_pkpk_amp_uV	Stage Hour 7 - Average slow wave peak-to-peak amplitude (µV) in REM stage.
BUX	stage_h7_pkpk_amp_uV	Stage Hour 7 - Average slow wave peak-to-peak amplitude (µV) in all stages.
BUY	stage_h7_N1_freq_Hz	Stage Hour 7 - Average slow wave frequency (Hz) in N1 stage.
BUZ	stage_h7_N2_freq_Hz	Stage Hour 7 - Average slow wave frequency (Hz) in N2 stage.
BVA	stage_h7_N3_freq_Hz	Stage Hour 7 - Average slow wave frequency (Hz) in N3 stage.
BVB	stage_h7_N2N3_freq_Hz	Stage Hour 7 - Average slow wave frequency (Hz) in N2 and N3 stage.
BVC	stage_h7_NREM_freq_Hz	Stage Hour 7 - Average slow wave frequency (Hz) in NREM stage (N1, N2, N3).
BVD	stage_h7_R_freq_Hz	Stage Hour 7 - Average slow wave frequency (Hz) in REM stage.
BVE	stage_h7_freq_Hz	Stage Hour 7 - Average slow wave frequency (Hz) in all stages.
BVF	stage_h7_N1_neg_amp_uV	Stage Hour 7 - Average slow wave negative amplitude (µV) in N1 stage.
BVG	stage_h7_N2_neg_amp_uV	Stage Hour 7 - Average slow wave negative amplitude (µV) in N2 stage.
BVH	stage_h7_N3_neg_amp_uV	Stage Hour 7 - Average slow wave negative amplitude (µV) in N3 stage.
BVI	stage_h7_N2N3_neg_amp_uV	Stage Hour 7 - Average slow wave negative amplitude (µV) in N2 and N3 stage.
BVJ	stage_h7_NREM_neg_amp_uV	Stage Hour 7 - Average slow wave negative amplitude (µV) in NREM stage (N1, N2, N3).
BVK	stage_h7_R_neg_amp_uV	Stage Hour 7 - Average slow wave negative amplitude (µV) in REM stage.
BVL	stage_h7_neg_amp_uV	Stage Hour 7 - Average slow wave negative amplitude (µV) in all stages.
BVM	stage_h7_N1_neg_sec	Stage Hour 7 - Average slow wave negative duration (s) in N1 stage.
BVN	stage_h7_N2_neg_sec	Stage Hour 7 - Average slow wave negative duration (s) in N2 stage.
BVO	stage_h7_N3_neg_sec	Stage Hour 7 - Average slow wave negative duration (s) in N3 stage.
BVP	stage_h7_N2N3_neg_sec	Stage Hour 7 - Average slow wave negative duration (s) in N2 and N3 stage.
BVQ	stage_h7_NREM_neg_sec	Stage Hour 7 - Average slow wave negative duration (s) in NREM stage (N1, N2, N3).
BVR	stage_h7_R_neg_sec	Stage Hour 7 - Average slow wave negative duration (s) in REM stage.
BVS	stage_h7_neg_sec	Stage Hour 7 - Average slow wave negative duration (s) in all stages.
BVT	stage_h7_N1_pos_sec	Stage Hour 7 - Average slow wave positive duration (s) in N1 stage.
BVU	stage_h7_N2_pos_sec	Stage Hour 7 - Average slow wave positive duration (s) in N2 stage.
BVV	stage_h7_N3_pos_sec	Stage Hour 7 - Average slow wave positive duration (s) in N3 stage.
BVW	stage_h7_N2N3_pos_sec	Stage Hour 7 - Average slow wave positive duration (s) in N2 and N3 stage.
BVX	stage_h7_NREM_pos_sec	Stage Hour 7 - Average slow wave positive duration (s) in NREM stage (N1, N2, N3).
BVY	stage_h7_R_pos_sec	Stage Hour 7 - Average slow wave positive duration (s) in REM stage.
BVZ	stage_h7_pos_sec	Stage Hour 7 - Average slow wave positive duration (s) in all stages.
BWA	stage_h7_N1_slope_0_min	Stage Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in N1 stage.
BWB	stage_h7_N2_slope_0_min	Stage Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in N2 stage.
BWC	stage_h7_N3_slope_0_min	Stage Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in N3 stage.
BWD	stage_h7_N2N3_slope_0_min	Stage Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in N2 and N3 stage.
BWE	stage_h7_NREM_slope_0_min	Stage Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in NREM stage (N1, N2, N3).
BWF	stage_h7_R_slope_0_min	Stage Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in REM stage.
BWG	stage_h7_slope_0_min	Stage Hour 7 - Average slow wave slope (uV/s) from 0 to min of negative in all stages.
BWH	stage_h7_N1_slope_min_max	Stage Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in N1 stage.
BWI	stage_h7_N2_slope_min_max	Stage Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 stage.
BWJ	stage_h7_N3_slope_min_max	Stage Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in N3 stage.
BWK	stage_h7_N2N3_slope_min_max	Stage Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in N2 and N3 stage.
BWL	stage_h7_NREM_slope_min_max	Stage Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in NREM stage (N1, N2, N3).
BWM	stage_h7_R_slope_min_max	Stage Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in REM stage.
BWN	stage_h7_slope_min_max	Stage Hour 7 - Average slow wave slope (uV/s) from min of negative to max of positive in all stages.
BWO	stage_h7_N1_slope_max_0	Stage Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
BWP	stage_h7_N2_slope_max_0	Stage Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
BWQ	stage_h7_N3_slope_max_0	Stage Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
BWR	stage_h7_N2N3_slope_max_0	Stage Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
BWS	stage_h7_NREM_slope_max_0	Stage Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
BWT	stage_h7_R_slope_max_0	Stage Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
BWU	stage_h7_slope_max_0	Stage Hour 7 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in all stages.
BWV	stage_h7_N1_trans_freq_Hz	Stage Hour 7 - Average slow wave transition frequency (Hz) in N1 stage.
BWW	stage_h7_N2_trans_freq_Hz	Stage Hour 7 - Average slow wave transition frequency (Hz) in N2 stage.
BWX	stage_h7_N3_trans_freq_Hz	Stage Hour 7 - Average slow wave transition frequency (Hz) in N3 stage.
BWY	stage_h7_N2N3_trans_freq_Hz	Stage Hour 7 - Average slow wave transition frequency (Hz) in N2 and N3 stage.
BWZ	stage_h7_NREM_trans_freq_Hz	Stage Hour 7 - Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
BXA	stage_h7_R_trans_freq_Hz	Stage Hour 7 - Average slow wave transition frequency (Hz) in REM stage.
BXB	stage_h7_trans_freq_Hz	Stage Hour 7 - Average slow wave transition frequency (Hz) in all stages.
BXC	stage_h8_N1_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BXD	stage_h8_N2_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BXE	stage_h8_N3_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BXF	stage_h8_N2N3_valid_min	Stage Hour 8 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
